CMPD_CHEMBLID	CANONICAL_SMILES	PCHEMBL_VALUE	ASSAY_CHEMBLID
CHEMBL399268	Cc1cc(cc2nnc(Nc3ccc(cc3)S(=O)(=O)CCCN4CCCC4)nc12)c5cc(O)ccc5Cl	8.77	CHEMBL923928
CHEMBL399438	N#Cc1cnc2cc(ccc2c1N[C@@H]3C[C@H]3c4ccccc4)c5ccc(CN6CCOCC6)cc5	6.52	CHEMBL923923
CHEMBL399627	CSc1nc(Nc2cccc(Br)c2)c3cnn(CC(Cl)c4ccc(F)cc4)c3n1	6.82	CHEMBL1056610
CHEMBL400211	CSc1nc(Nc2cccc(Cl)c2)c3cnn(CC(Cl)c4ccccc4)c3n1	6.22	CHEMBL1056610
CHEMBL400303	Cc1cc(cc2nnc(Nc3ccc(cc3)S(=O)(=O)NCCN4CCCC4)nc12)c5c(Cl)ccc(O)c5Cl	7.57	CHEMBL923928
CHEMBL400402	Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)c5cc(O)ccc5Cl	8.89	CHEMBL923928
CHEMBL400403	Cc1cc(cc2nnc(Nc3ccc(cc3)C(=O)NCCN4CCCC4)nc12)c5cc(O)ccc5Cl	8.59	CHEMBL923928
CHEMBL401238	CSc1nc(Nc2ccccc2)c3cnn(CC(Cl)c4ccccc4)c3n1	6.4	CHEMBL962773
CHEMBL401251	COCCOc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c4ccccc4)c2cc1OC	6.41	CHEMBL923923
CHEMBL401447	CCCSc1nc(Nc2cccc(Cl)c2)c3cnn(CC(Cl)c4ccccc4)c3n1	6.82	CHEMBL1056610
CHEMBL402288	Fc1cccc(CSc2nnc(NC(=O)c3ccccc3Cl)s2)c1	6.57	CHEMBL932076
CHEMBL402568	[O-][N+](=O)c1ccc(CSc2nnc(NC(=O)c3ccc(Cl)cc3)s2)cc1	7.04	CHEMBL932076
CHEMBL402891	COc1ccc(CSc2nnc(NC(=O)c3ccc(F)cc3)s2)cc1	6.71	CHEMBL932076
CHEMBL403402	Nc1n[nH]c2nccc(c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3)c12	7.1	CHEMBL1963785
CHEMBL403731	Clc1ccc(cc1)C(=O)Nc2nnc(SCc3ccc(Br)cc3)s2	7.33	CHEMBL932076
CHEMBL404366	Cn1nc(N)c2c(cncc12)c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3	6.5	CHEMBL1963785
CHEMBL404666	CC(C)(C)N1CN(C(=C2C=NN=C12)N)c3ccc(Cl)cc3	6.28	CHEMBL962773
CHEMBL406658	Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c4ccc(Cl)cc4)cc1	7.1	CHEMBL948149
CHEMBL406845	CC(C)(C)n1nc(c2ccc(Cl)cc2)c3c(N)ncnc13	7.1	CHEMBL1963785
CHEMBL40798	CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c3ccccc3	5.92	CHEMBL962773
CHEMBL408291	Clc1cccc(CSc2nnc(NC(=O)c3ccccc3Cl)s2)c1	6.12	CHEMBL932076
CHEMBL408966	ClC(Cn1ncc2c(NCc3cccc(Cl)c3)ncnc12)c4ccc(Cl)cc4	7.1	CHEMBL948149
CHEMBL409082	Fc1ccc(cc1)C(=O)Nc2nnc(SCc3ccccc3)s2	7.16	CHEMBL932076
CHEMBL409349	Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3cccc4onc(N)c34)c1	6.3	CHEMBL1963785
CHEMBL410931	Fc1ccc(cc1)C(Cl)Cn2ncc3c(NCc4ccccc4)ncnc23	6.36	CHEMBL948149
CHEMBL411043	ClC(Cn1ncc2c(NCc3ccccc3)ncnc12)c4ccccc4	6.4	CHEMBL948149
CHEMBL412298	Fc1cccc(CNc2ncnc3c2cnn3CC(Cl)c4ccccc4)c1	7.4	CHEMBL948149
CHEMBL415264	CSc1nc(NCCc2ccc(C)cc2)c3cnn(CC(Cl)c4ccccc4)c3n1	6.43	CHEMBL1056610
CHEMBL41910	CCCCNc1nc(SCC)nc2c1cnn2CC(Cl)c3ccccc3	6.5	CHEMBL2411063
CHEMBL428029	CCSc1nc(Nc2cccc(Cl)c2)c3cnn(CC(Cl)c4ccccc4)c3n1	7.4	CHEMBL1056610
CHEMBL429600	Fc1ccc(cc1)C(Cl)Cn2ncc3c(NCc4cccc(Cl)c4)ncnc23	6.92	CHEMBL948149
CHEMBL436137	Cc1cccc(C)c1c2cc(C)c3nc(Nc4ccc(OCCN5CCCC5)cc4)nnc3c2	7.96	CHEMBL923928
CHEMBL438610	O=C(Nc1ccccc1)Nc2nnc(Cc3ccccc3)s2	4.24	CHEMBL859157
CHEMBL440963	Cc1cc(cc2nnc(Nc3ccc(cc3)S(=O)(=O)NCCN4CCCC4)nc12)c5c(F)ccc(O)c5F	8.47	CHEMBL923928
CHEMBL443929	CCCNc1nc(SC)nc2c1cnn2CC(Cl)c3ccc(F)cc3	6.24	CHEMBL962773
CHEMBL453358	CSc1nc(NCCc2ccccc2F)c3cnn(CC(Cl)c4ccccc4)c3n1	6.4	CHEMBL962773
CHEMBL454119	CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c3ccc(F)cc3	6.96	CHEMBL962773
CHEMBL454120	CCSc1nc(N(CC)CC)c2cnn(CC(Cl)c3ccccc3)c2n1	6.48	CHEMBL962773
CHEMBL454144	CCCNc1nc(SC)nc2c1cnn2CC(Br)c3ccccc3	6.06	CHEMBL962773
CHEMBL454922	CCCCNc1nc(SCCC)nc2c1cnn2CC(Cl)c3ccccc3	6.28	CHEMBL962773
CHEMBL454923	CCCSc1nc(NCc2ccccc2)c3cnn(CC(Cl)c4ccccc4)c3n1	7	CHEMBL962773
CHEMBL455163	CCOCCNc1nc(SC)nc2c1cnn2CC(Br)c3ccccc3	6.26	CHEMBL962773
CHEMBL455164	CSc1nc(N2CCCCC2)c3cnn(CC(Br)c4ccccc4)c3n1	6.06	CHEMBL962773
CHEMBL473102	CSc1nc(NCCc2ccccc2)c3cnn(CC(Cl)c4ccc(F)cc4)c3n1	6.7	CHEMBL962773
CHEMBL473103	CSc1nc(N2CCOCC2)c3cnn(CC(Br)c4ccccc4)c3n1	6.01	CHEMBL962773
CHEMBL473516	CSc1nc(NCc2ccccc2)c3cnn(CC(Br)c4ccccc4)c3n1	6.72	CHEMBL962773
CHEMBL473517	CSc1nc(NCCc2ccccc2)c3cnn(CC(Br)c4ccccc4)c3n1	6.57	CHEMBL962773
CHEMBL473726	CN(C)c1nc(NCc2ccccc2)c3cnn(CC(Cl)c4ccccc4)c3n1	6.8	CHEMBL962773
CHEMBL473727	CCCNc1nc(nc2c1cnn2CC(Cl)c3ccccc3)N(C)C	6.5	CHEMBL962773
CHEMBL473923	CN(C)c1nc(N2CCOCC2)c3cnn(CC(Cl)c4ccccc4)c3n1	6.55	CHEMBL962773
CHEMBL475336	CCCNc1nc(SC)nc2c1cnn2CC(Cl)c3ccc(Cl)cc3	6.4	CHEMBL962773
CHEMBL475337	CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c3ccc(Cl)cc3	6.41	CHEMBL962773
CHEMBL475739	CSc1nc(N2CCOCC2)c3cnn(CC(Cl)c4ccc(F)cc4)c3n1	6.01	CHEMBL962773
CHEMBL475740	CSc1nc(NCc2ccc(F)cc2)c3cnn(CC(Cl)c4ccc(F)cc4)c3n1	6.66	CHEMBL962773
CHEMBL476303	Clc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)c(Cl)c1	5.46	CHEMBL983798
CHEMBL476304	COc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1	7.8	CHEMBL983798
CHEMBL476513	Cc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1	6.6	CHEMBL983798
CHEMBL476514	Fc1ccc(cc1)c2cnc(NC(=O)c3cccs3)s2	5.78	CHEMBL983798
CHEMBL476515	Clc1ccc(cc1)c2cnc(NC(=O)c3cccs3)s2	6.1	CHEMBL983798
CHEMBL477139	COc1ccc2c(Cc3sc(NC(=O)c4cccs4)nc23)c1	7.17	CHEMBL983798
CHEMBL477342	O=C(Nc1nnc(COc2ccccc2)s1)c3cccs3	6.56	CHEMBL983798
CHEMBL477343	FC(F)(F)c1cccc(Cc2cnc(NC(=O)c3cccs3)s2)c1	6.87	CHEMBL983798
CHEMBL477344	Fc1ccccc1Cc2cnc(NC(=O)c3cccs3)s2	6.77	CHEMBL983798
CHEMBL477554	Clc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1	6.21	CHEMBL983798
CHEMBL477555	FC(F)(F)c1ccc(Cl)c(Cc2cnc(NC(=O)c3cccs3)s2)c1	6.07	CHEMBL983798
CHEMBL477772	CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3	6.5	CHEMBL1963785
CHEMBL478181	Fc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1	6.89	CHEMBL983798
CHEMBL478825	O=C(Nc1nnc(Cc2ccccc2)s1)c3cccs3	6.44	CHEMBL983798
CHEMBL482967	Cc1nc(N)sc1c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2	6.2	CHEMBL1963785
CHEMBL483158	COc1cccc(F)c1C2=NCc3cnc(Nc4ccc(C(=O)O)c(OC)c4)nc3c5ccc(Cl)cc25	6.3	CHEMBL1963785
CHEMBL49120	CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1	9.3	CHEMBL1963785
CHEMBL491473	COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN5CCCC5	7	CHEMBL1963785
CHEMBL504598	O=C(Nc1ncc(Cc2ccccc2)s1)c3cccs3	7.05	CHEMBL983798
CHEMBL507594	CSc1nc(N2CCCC2)c3cnn(CC(Br)c4ccccc4)c3n1	5.85	CHEMBL962773
CHEMBL508027	CCCCNc1nc(SC)nc2c1cnn2CC(Br)c3ccccc3	6.5	CHEMBL962773
CHEMBL508928	Cc1cccc(NC(=O)Nc2ccc(cc2)c3cnc4c(cnn4c3N)c5cnn(C)c5)c1	7.6	CHEMBL1963785
CHEMBL50894	[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1	5.8	CHEMBL1963785
CHEMBL508986	CCCSc1nc(N(CC)CC)c2cnn(CC(Cl)c3ccccc3)c2n1	6.55	CHEMBL962773
CHEMBL509032	COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5	6.6	CHEMBL1963785
CHEMBL510861	CCCNc1nc(SCCC)nc2c1cnn2CC(Cl)c3ccccc3	6.6	CHEMBL962773
CHEMBL514140	CSc1nc(NCc2ccccc2F)c3cnn(CC(Cl)c4ccc(F)cc4)c3n1	6.47	CHEMBL962773
CHEMBL515135	CCN(CC)c1nc(SC)nc2c1cnn2CC(Cl)c3ccc(Cl)cc3	6.52	CHEMBL962773
CHEMBL515885	CSc1nc(N2CCOCC2)c3cnn(CC(Cl)c4ccc(Cl)cc4)c3n1	6.3	CHEMBL962773
CHEMBL516070	CSc1nc(Nc2cccc(F)c2)c3cnn(CC(Cl)c4ccc(F)cc4)c3n1	6.66	CHEMBL962773
CHEMBL517047	Cc1cccc(Cc2cnc(NC(=O)c3cccs3)s2)c1	7.23	CHEMBL983798
CHEMBL517204	Clc1ccccc1Cc2cnc(NC(=O)c3cccs3)s2	6.61	CHEMBL983798
CHEMBL517822	Clc1ccc(Cl)c(Cc2cnc(NC(=O)c3cccs3)s2)c1	7.3	CHEMBL983798
CHEMBL518430	Clc1cccc(Cc2cnc(NC(=O)c3cccs3)s2)c1	7.01	CHEMBL983798
CHEMBL522892	CN1CCN(CC1)c2ccc3nc([nH]c3c2)C4=C(N)c5c(F)cccc5NC4=O	7	CHEMBL1963785
CHEMBL546797	ON=C(c1nc2ccccc2[nH]1)c3nc4ccccc4[nH]3	5.9	CHEMBL1963785
CHEMBL550418	COc1cc(ccc1O)c2ccc3C(=O)Nc4cccc(O)c4Nc3c2	6.1	CHEMBL1963785
CHEMBL551542	COc1ccc(CNc2nc(SC)nc3c2cnn3CC(Cl)c4ccccc4)cc1	6.52	CHEMBL1056610
CHEMBL553	COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC	6.4	CHEMBL1963785
CHEMBL564746	CSc1nc(NCCc2ccc(Cl)cc2)c3cnn(CC(Cl)c4ccccc4)c3n1	6.46	CHEMBL1056610
CHEMBL572878	CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2	7.8	CHEMBL1963785
CHEMBL574738	CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	7.6	CHEMBL1963785
CHEMBL577269	CN1C(=O)C(=Cc2cnc(Nc3cccc(N)c3)nc12)c4c(Cl)cccc4Cl	10.7	CHEMBL1227835
CHEMBL685	COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3	5.34	CHEMBL2033711
CHEMBL83847	CCN(CC)c1nc(SC)nc2c1cnn2CC(Cl)c3ccccc3	6.4	CHEMBL962773
CHEMBL941	CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1	7.3	CHEMBL1963785
